#{"t_start": 1595257146.9117842, "env_id": null}
r,l,t,score,ghosts,level,win,d,map
756,269,212694.293041,756,1,1,1,0,data/map2.bmp
97,261,212698.062331,247,4,2,0,0,data/map2.bmp
740.0,319,212703.014582,846,4,0,1,0,data/map2.bmp
750.5,280,212706.851006,753,1,1,1,0,data/map2.bmp
669.0,401,212712.700547,729,4,0,1,0,data/map2.bmp
1019.0,358,212718.069845,1020,2,2,1,0,data/map1.bmp
747.5,290,212722.073899,851,4,1,1,0,data/map2.bmp
781.0,358,212727.234632,788,4,1,1,0,data/map2.bmp
754.0,270,212730.975643,755,1,1,1,0,data/map2.bmp
282.5,214,212733.843647,437,4,1,0,0,data/map1.bmp
232.0,343,212739.152179,383,4,0,0,0,data/map1.bmp
687.5,345,212744.235152,790,2,1,1,0,data/map2.bmp
825.5,323,212748.764504,877,2,2,1,0,data/map1.bmp
704,526,212756.236956,704,1,1,1,0,data/map2.bmp
747.0,295,212760.311894,850,4,0,1,0,data/map2.bmp
582.5,523,212767.316826,705,1,1,1,0,data/map2.bmp
838,265,212771.030926,838,1,1,1,0,data/map1.bmp
1007.0,412,212777.042583,1059,4,2,1,0,data/map1.bmp
930.0,299,212781.944562,932,2,2,1,0,data/map1.bmp
244.5,261,212785.528724,397,4,2,0,0,data/map2.bmp
788,269,212789.304064,788,1,1,1,0,data/map1.bmp
180.5,332,212793.768608,333,4,0,0,0,data/map1.bmp
676.0,361,212799.34045,787,4,0,1,0,data/map2.bmp
848.0,460,212806.38129,849,4,0,1,0,data/map1.bmp
833.0,283,212810.53954,835,4,0,1,0,data/map1.bmp
673.5,328,212815.030717,744,2,1,1,0,data/map2.bmp
755.0,636,212824.312751,864,4,1,1,0,data/map1.bmp
776,327,212829.10964,776,1,1,1,0,data/map1.bmp
1019.0,341,212834.143264,1123,4,2,1,0,data/map1.bmp
410.0,254,212837.984657,561,4,2,0,0,data/map1.bmp
246.5,427,212844.216774,426,4,0,0,0,data/map1.bmp
657.5,406,212850.135068,778,4,1,1,0,data/map2.bmp
354.0,270,212854.238106,506,4,2,0,0,data/map1.bmp
745,321,212858.975442,745,1,1,1,0,data/map2.bmp
828.5,305,212863.345075,880,4,0,1,0,data/map1.bmp
828.5,310,212868.2002,879,2,2,1,0,data/map1.bmp
835,283,212872.263286,835,1,1,1,0,data/map1.bmp
590.5,549,212880.100313,700,4,0,1,0,data/map2.bmp
804.0,253,212883.664324,809,2,1,1,0,data/map2.bmp
339.5,427,212889.872271,491,4,2,0,0,data/map1.bmp
124.0,297,212894.799722,282,4,1,0,0,data/map1.bmp
743.5,313,212899.054705,797,2,1,1,0,data/map2.bmp
767.5,356,212904.46872,820,4,0,1,0,data/map1.bmp
804.5,270,212908.223255,805,2,1,1,0,data/map2.bmp
642.5,581,212916.700406,743,4,0,1,0,data/map2.bmp
373,159,212919.016614,523,4,2,0,0,data/map1.bmp
783,293,212923.085968,783,1,1,1,0,data/map1.bmp
145.0,281,212926.932675,296,4,2,0,0,data/map2.bmp
734.0,282,212931.148487,785,4,0,1,0,data/map1.bmp
905.0,381,212936.805234,915,4,0,1,0,data/map1.bmp
343.0,219,212940.234771,494,4,2,0,0,data/map1.bmp
689.0,298,212944.27817,800,4,2,1,0,data/map2.bmp
918.0,345,212949.445079,922,2,2,1,0,data/map1.bmp
205.0,408,212955.068148,357,4,1,0,0,data/map2.bmp
851.0,282,212959.390686,853,4,1,1,0,data/map2.bmp
850.5,292,212963.488172,851,4,0,1,0,data/map2.bmp
327.5,279,212967.543924,480,4,2,0,0,data/map1.bmp
1024,336,212972.7563,1024,4,0,1,0,data/map1.bmp
652.5,773,212983.573732,655,1,1,1,0,data/map2.bmp
45.5,301,212987.761685,203,4,2,0,0,data/map2.bmp
104.0,327,212992.539014,256,4,1,0,0,data/map2.bmp
228.5,288,212996.499029,382,4,0,0,0,data/map1.bmp
587.0,462,213002.812931,741,4,2,0,0,data/map1.bmp
823.0,305,213007.417577,830,4,1,1,0,data/map1.bmp
745.0,475,213014.199862,796,1,1,1,0,data/map1.bmp
-1.5,186,213016.697714,157,4,2,0,0,data/map2.bmp
222.5,378,213022.490744,382,4,1,0,0,data/map1.bmp
350.0,177,213025.077176,505,4,2,0,0,data/map1.bmp
696.0,297,213029.681842,750,4,0,1,0,data/map2.bmp
686.0,344,213034.396116,741,4,1,1,0,data/map2.bmp
907.5,391,213040.115566,913,4,0,1,0,data/map1.bmp
237.0,331,213045.460814,390,4,1,0,0,data/map1.bmp
94.0,315,213049.862353,248,4,1,0,0,data/map2.bmp
751.5,288,213054.171415,802,2,1,1,0,data/map2.bmp
739.5,335,213058.676843,842,4,1,1,0,data/map2.bmp
794.0,443,213065.791845,853,4,0,1,0,data/map1.bmp
812,239,213069.237439,812,4,0,1,0,data/map2.bmp
788,265,213072.910971,788,1,1,1,0,data/map1.bmp
105.0,290,213076.854432,256,4,2,0,0,data/map2.bmp
688.5,328,213081.54146,794,4,1,1,0,data/map2.bmp
645.0,554,213088.806764,699,2,1,1,0,data/map2.bmp
825.0,326,213093.315584,876,4,1,1,0,data/map1.bmp
803.5,274,213097.931254,805,4,0,1,0,data/map2.bmp
737.0,307,213102.169835,748,4,0,1,0,data/map2.bmp
847.0,429,213107.988899,856,4,0,1,0,data/map1.bmp
702.5,440,213114.568278,803,1,1,1,0,data/map1.bmp
887.0,347,213119.11621,890,4,1,1,0,data/map2.bmp
807.5,257,213122.663683,808,1,1,1,0,data/map2.bmp
751,293,213127.298908,751,4,0,1,0,data/map2.bmp
842,496,213134.346159,842,1,1,1,0,data/map1.bmp
831.0,295,213138.362374,832,1,1,1,0,data/map1.bmp
1022.5,337,213143.597592,1124,4,1,1,0,data/map1.bmp
804.0,269,213147.344083,806,1,1,1,0,data/map2.bmp
743.5,313,213151.411412,747,1,1,1,0,data/map2.bmp
875,333,213156.653032,975,4,1,1,0,data/map1.bmp
1116.5,360,213162.081513,1169,4,2,1,0,data/map1.bmp
678.0,404,213167.476487,729,1,1,1,0,data/map2.bmp
734.0,368,213172.717152,786,4,2,1,0,data/map2.bmp
654.5,272,213176.601491,755,4,0,1,0,data/map2.bmp
695.0,319,213180.969223,746,1,1,1,0,data/map2.bmp
750,457,213187.372506,750,1,1,1,0,data/map1.bmp
651.5,420,213193.363214,775,4,0,1,0,data/map2.bmp
780.0,297,213197.529139,800,1,1,1,0,data/map2.bmp
627.5,346,213202.814885,740,4,0,1,0,data/map2.bmp
918,367,213208.175473,918,2,2,1,0,data/map1.bmp
755,273,213211.957021,755,2,1,1,0,data/map2.bmp
681.5,293,213216.178511,783,4,0,1,0,data/map1.bmp
807.5,257,213220.006877,808,4,1,1,0,data/map2.bmp
696.5,310,213224.899755,797,4,2,1,0,data/map2.bmp
639.0,349,213229.603543,740,2,1,1,0,data/map2.bmp
757,421,213235.87171,807,4,0,1,0,data/map1.bmp
739,602,213243.945251,739,2,1,1,0,data/map2.bmp
799.0,297,213247.970393,850,4,0,1,0,data/map2.bmp
750.5,287,213252.183462,852,4,1,1,0,data/map2.bmp
809.5,248,213255.815836,810,1,1,1,0,data/map2.bmp
724.0,395,213260.830503,730,1,1,1,0,data/map2.bmp
832,296,213264.946267,832,4,0,1,0,data/map1.bmp
978,319,213269.765018,978,2,2,1,0,data/map1.bmp
750.5,283,213273.973677,803,4,1,1,0,data/map2.bmp
390.5,378,213279.870284,541,4,2,0,0,data/map1.bmp
756,269,213283.844303,756,4,0,1,0,data/map2.bmp
797,312,213288.48448,847,4,1,1,0,data/map2.bmp
655,271,213292.11479,755,1,1,1,0,data/map2.bmp
786.5,270,213295.905126,787,1,1,1,0,data/map1.bmp
538.5,379,213301.65762,690,4,2,0,0,data/map1.bmp
974.0,332,213306.435927,1025,4,2,1,0,data/map1.bmp
810,407,213312.890637,860,4,1,1,0,data/map1.bmp
788,265,213316.803536,788,1,1,1,0,data/map1.bmp
801,291,213320.84511,801,2,1,1,0,data/map2.bmp
961.5,391,213326.617656,1013,2,2,1,0,data/map1.bmp
753,283,213330.580396,803,4,2,1,0,data/map2.bmp
101.0,276,213334.476238,256,4,2,0,0,data/map2.bmp
239.0,375,213340.083114,391,4,1,0,0,data/map1.bmp
691,340,213344.954109,741,2,1,1,0,data/map2.bmp
700,299,213348.99258,750,2,1,1,0,data/map2.bmp
835,283,213352.987406,835,1,1,1,0,data/map1.bmp
886,275,213357.438946,886,2,2,1,0,data/map1.bmp
876,328,213361.996609,876,2,2,1,0,data/map1.bmp
1014.5,377,213367.487098,1116,4,2,1,0,data/map1.bmp
405.0,226,213370.955997,558,4,2,0,0,data/map1.bmp
839.0,323,213375.327296,895,4,1,1,0,data/map2.bmp
753.5,273,213379.799429,805,2,1,1,0,data/map2.bmp
823,343,213384.46688,923,4,1,1,0,data/map1.bmp
740.5,342,213389.387461,841,4,1,1,0,data/map2.bmp
835,280,213393.273044,835,1,1,1,0,data/map1.bmp
803,281,213397.298095,803,1,1,1,0,data/map2.bmp
934.0,283,213401.630216,935,4,1,1,0,data/map1.bmp
679.0,631,213410.222137,733,1,1,1,0,data/map2.bmp
925,333,213415.339184,925,2,2,1,0,data/map1.bmp
697.5,308,213419.614423,748,4,0,1,0,data/map2.bmp
484.0,211,213422.98848,635,4,2,0,0,data/map1.bmp
858.5,498,213430.255586,860,4,0,1,0,data/map2.bmp
697.5,302,213434.4324,799,4,1,1,0,data/map2.bmp
684.0,780,213444.864344,685,1,1,1,0,data/map1.bmp
734.5,372,213450.30658,735,4,0,1,0,data/map2.bmp
327.5,297,213454.81386,478,4,2,0,0,data/map1.bmp
746.5,308,213459.14266,848,4,1,1,0,data/map2.bmp
58.5,290,213463.146381,209,2,1,0,0,data/map2.bmp
836.5,274,213467.135058,837,1,1,1,0,data/map1.bmp
1013,391,213473.293368,1063,2,2,1,0,data/map1.bmp
1022.5,322,213477.963355,1027,4,2,1,0,data/map1.bmp
802.5,283,213481.912413,803,2,1,1,0,data/map2.bmp
830,306,213486.587005,830,1,1,1,0,data/map1.bmp
54.5,278,213490.392926,206,4,2,0,0,data/map2.bmp
766.0,373,213495.765796,867,2,2,1,0,data/map1.bmp
741,343,213500.340655,741,2,1,1,0,data/map2.bmp
675.5,665,213510.015634,676,4,0,1,0,data/map2.bmp
826,327,213514.740226,926,4,1,1,0,data/map1.bmp
743.5,325,213519.788405,794,4,2,1,0,data/map2.bmp
1069.5,350,213524.591561,1071,2,2,1,0,data/map1.bmp
822.0,330,213529.583975,825,4,0,1,0,data/map1.bmp
848,308,213533.605759,848,4,2,1,0,data/map2.bmp
743,330,213538.239333,793,2,1,1,0,data/map2.bmp
831.5,290,213542.179021,833,1,1,1,0,data/map1.bmp
339.5,386,213547.896755,491,4,2,0,0,data/map1.bmp
750.0,294,213552.308892,801,2,1,1,0,data/map2.bmp
105.0,316,213556.563773,256,4,2,0,0,data/map2.bmp
796.0,312,213560.771406,847,4,2,1,0,data/map2.bmp
836,275,213565.152542,836,4,0,1,0,data/map1.bmp
718,366,213570.030966,768,4,0,1,0,data/map1.bmp
867.0,366,213575.008377,918,2,2,1,0,data/map1.bmp
381.5,312,213580.156991,532,4,2,0,0,data/map1.bmp
876,329,213584.682299,876,2,2,1,0,data/map1.bmp
750,297,213589.194802,800,2,1,1,0,data/map2.bmp
365.0,248,213592.980667,516,4,2,0,0,data/map1.bmp
936,278,213597.002411,936,4,1,1,0,data/map1.bmp
157.5,338,213601.536118,309,4,2,0,0,data/map2.bmp
1068,366,213607.025148,1068,4,2,1,0,data/map1.bmp
808,256,213610.703804,808,1,1,1,0,data/map2.bmp
771.5,422,213616.896805,875,4,1,1,0,data/map2.bmp
747,314,213621.02709,747,1,1,1,0,data/map2.bmp
647,313,213625.431043,747,4,0,1,0,data/map2.bmp
818,369,213630.761622,868,2,2,1,0,data/map1.bmp
792.5,434,213637.537071,855,4,1,1,0,data/map1.bmp
774.5,334,213642.360084,875,4,0,1,0,data/map1.bmp
824.5,320,213647.483761,827,4,0,1,0,data/map1.bmp
751,290,213651.343664,751,2,1,1,0,data/map2.bmp
798,308,213656.106122,798,2,1,1,0,data/map2.bmp
964.0,381,213661.268761,1065,4,2,1,0,data/map1.bmp
701.0,282,213665.854599,753,4,1,1,0,data/map2.bmp
423.5,365,213671.045884,576,4,2,0,0,data/map1.bmp
822,347,213675.742802,872,2,2,1,0,data/map1.bmp
825,334,213680.885204,875,2,2,1,0,data/map1.bmp
838,267,213684.794513,838,4,0,1,0,data/map1.bmp
783,290,213688.923424,833,4,0,1,0,data/map1.bmp
751.5,286,213692.898983,752,1,1,1,0,data/map2.bmp
43.0,426,213699.224388,209,4,0,0,0,data/map2.bmp
738,359,213704.143393,788,2,1,1,0,data/map2.bmp
585.5,393,213709.780786,736,4,2,0,0,data/map1.bmp
799.5,296,213713.887926,800,4,2,1,0,data/map2.bmp
761.0,395,213719.93364,862,4,1,1,0,data/map1.bmp
964.5,377,213725.459287,966,4,1,1,0,data/map1.bmp
793.5,475,213732.367863,796,1,1,1,0,data/map1.bmp
702,287,213736.274115,752,2,1,1,0,data/map2.bmp
752,287,213740.21504,752,1,1,1,0,data/map2.bmp
850.5,294,213744.201811,851,2,1,1,0,data/map2.bmp
842.5,334,213748.97983,843,4,1,1,0,data/map2.bmp
871.5,347,213754.301915,922,4,1,1,0,data/map1.bmp
689,350,213759.326248,789,4,1,1,0,data/map2.bmp
207.0,300,213763.507116,359,4,1,0,0,data/map2.bmp
751.0,285,213767.268845,752,2,1,1,0,data/map2.bmp
745.5,314,213772.245921,847,4,1,1,0,data/map2.bmp
967.0,369,213777.178524,968,2,2,1,0,data/map1.bmp
726,418,213783.391807,726,2,1,1,0,data/map2.bmp
825,331,213788.229079,825,4,1,1,0,data/map1.bmp
959.0,391,213794.095505,1013,4,2,1,0,data/map1.bmp
924.0,331,213799.253618,925,4,0,1,0,data/map1.bmp
923.5,338,213804.353348,924,2,2,1,0,data/map1.bmp
758.0,253,213807.993309,759,4,0,1,0,data/map2.bmp
375.5,336,213812.482314,533,4,1,0,0,data/map1.bmp
237.0,219,213815.909842,388,4,2,0,0,data/map2.bmp
845.5,515,213823.20838,906,4,1,1,0,data/map2.bmp
827.5,316,213827.516457,828,1,1,1,0,data/map1.bmp
869.5,334,213832.54855,925,4,1,1,0,data/map1.bmp
747,313,213836.706398,747,2,1,1,0,data/map2.bmp
752.5,280,213841.095817,753,1,1,1,0,data/map2.bmp
286.0,315,213845.751273,440,4,2,0,0,data/map1.bmp
912.5,381,213850.961033,965,2,2,1,0,data/map1.bmp
136.5,306,213855.094118,288,4,0,0,0,data/map1.bmp
878.5,561,213863.588073,879,2,2,1,0,data/map1.bmp
690.5,330,213867.84052,743,4,0,1,0,data/map2.bmp
848.5,410,213874.004274,909,4,0,1,0,data/map1.bmp
108,316,213878.330055,258,4,2,0,0,data/map2.bmp
1057.5,403,213884.389541,1111,4,2,1,0,data/map1.bmp
184.5,490,213891.680778,341,4,0,0,0,data/map1.bmp
697.0,556,213898.938182,748,2,1,1,0,data/map2.bmp
853.5,428,213905.56214,856,1,1,1,0,data/map1.bmp
125.5,268,213909.332125,280,4,2,0,0,data/map2.bmp
749.0,432,213915.51713,855,1,1,1,0,data/map1.bmp
793.0,329,213920.444415,794,4,0,1,0,data/map2.bmp
691.5,336,213925.083328,742,4,2,1,0,data/map2.bmp
85.5,256,213928.920017,237,4,2,0,0,data/map2.bmp
877.5,318,213933.913613,878,1,1,1,0,data/map1.bmp
680.5,330,213938.384668,793,2,1,1,0,data/map2.bmp
780,397,213944.289161,780,1,1,1,0,data/map2.bmp
821.5,334,213949.12641,875,4,0,1,0,data/map1.bmp
234.0,416,213955.228148,386,4,1,0,0,data/map1.bmp
784,285,213959.77951,784,1,1,1,0,data/map1.bmp
779.5,392,213965.44774,781,4,0,1,0,data/map2.bmp
780.0,355,213970.253219,788,1,1,1,0,data/map2.bmp
745.0,301,213974.096932,799,2,1,1,0,data/map2.bmp
923,342,213979.262388,1023,4,2,1,0,data/map1.bmp
871.5,349,213984.074778,922,2,2,1,0,data/map1.bmp
725.0,406,213989.472882,728,1,1,1,0,data/map2.bmp
866.0,370,213994.935752,917,4,1,1,0,data/map1.bmp
780.0,374,214000.369972,835,4,1,1,0,data/map2.bmp
834,287,214004.09341,834,1,1,1,0,data/map1.bmp
671.5,428,214010.434935,774,4,2,1,0,data/map2.bmp
805.5,599,214019.251244,872,4,0,1,0,data/map1.bmp
764.0,372,214024.093704,867,4,0,1,0,data/map1.bmp
170.5,358,214029.40847,331,2,2,0,0,data/map1.bmp
917,370,214034.755009,917,1,1,1,0,data/map1.bmp
736.0,352,214039.912437,789,4,0,1,0,data/map2.bmp
316.5,270,214043.651845,468,4,1,0,0,data/map1.bmp
745.0,295,214047.808145,800,4,2,1,0,data/map2.bmp
646.5,555,214055.348424,698,1,1,1,0,data/map2.bmp
756.5,260,214059.075788,807,4,2,1,0,data/map2.bmp
747,313,214063.053855,747,1,1,1,0,data/map2.bmp
752.5,282,214067.026816,753,2,1,1,0,data/map2.bmp
365.5,410,214073.012053,529,4,2,0,0,data/map1.bmp
751.0,281,214077.466513,753,1,1,1,0,data/map2.bmp
762.5,394,214083.146667,863,4,1,1,0,data/map1.bmp
583,1383,214101.227492,583,1,1,1,0,data/map2.bmp
757.5,416,214107.307848,858,4,0,1,0,data/map1.bmp
737.0,355,214112.378873,738,4,0,1,0,data/map2.bmp
768.0,356,214117.32231,820,4,1,1,0,data/map1.bmp
913.5,364,214122.756778,919,2,2,1,0,data/map1.bmp
1156.0,424,214129.112288,1207,4,2,1,0,data/map1.bmp
697.0,301,214133.272226,749,4,1,1,0,data/map2.bmp
770.0,331,214137.932103,825,4,1,1,0,data/map1.bmp
684.5,372,214143.251847,735,4,0,1,0,data/map2.bmp
804,276,214147.535978,804,1,1,1,0,data/map2.bmp
780.5,295,214151.661613,832,4,0,1,0,data/map1.bmp
752.5,280,214155.310568,753,1,1,1,0,data/map2.bmp
59,323,214160.202083,209,4,2,0,0,data/map2.bmp
724,429,214165.792843,724,1,1,1,0,data/map2.bmp
750.5,293,214169.661169,751,1,1,1,0,data/map2.bmp
1013.0,380,214175.298848,1115,4,1,1,0,data/map1.bmp
791.5,328,214180.210098,794,2,1,1,0,data/map2.bmp
55.5,305,214184.580403,207,4,1,0,0,data/map2.bmp
977,323,214189.50213,1027,2,2,1,0,data/map1.bmp
819.5,359,214194.403652,870,4,0,1,0,data/map1.bmp
750.0,293,214198.740126,751,1,1,1,0,data/map2.bmp
922.5,344,214203.385049,973,4,2,1,0,data/map1.bmp
970.5,354,214208.77008,971,2,2,1,0,data/map1.bmp
901.5,440,214215.37842,953,2,2,1,0,data/map1.bmp
771,443,214221.220252,771,1,1,1,0,data/map2.bmp
951.5,285,214225.387084,1002,4,1,1,0,data/map2.bmp
928.5,312,214230.33635,929,4,0,1,0,data/map1.bmp
64.5,176,214232.674843,219,4,2,0,0,data/map2.bmp
705.0,266,214236.545279,756,4,0,1,0,data/map2.bmp
853.5,279,214240.482994,854,4,1,1,0,data/map2.bmp
917.0,363,214245.997597,969,4,0,1,0,data/map1.bmp
702,286,214249.900989,802,4,1,1,0,data/map2.bmp
980.0,304,214254.577756,1031,4,2,1,0,data/map1.bmp
732.0,331,214259.068334,843,4,0,1,0,data/map2.bmp
787,270,214262.771346,787,1,1,1,0,data/map1.bmp
693.5,328,214267.527054,794,4,1,1,0,data/map2.bmp
806,265,214271.442493,856,4,1,1,0,data/map2.bmp
905,273,214275.422248,955,4,1,1,0,data/map2.bmp
805,271,214279.052551,805,2,1,1,0,data/map2.bmp
924,338,214284.252369,924,2,2,1,0,data/map1.bmp
1066.5,365,214289.710554,1118,4,2,1,0,data/map1.bmp
803.5,276,214293.681665,804,1,1,1,0,data/map2.bmp
1016.5,366,214299.045577,1068,4,2,1,0,data/map1.bmp
56.5,330,214303.354163,207,2,1,0,0,data/map2.bmp
879.0,298,214308.081421,932,4,1,1,0,data/map1.bmp
189,299,214312.075218,339,2,2,0,0,data/map1.bmp
846.5,558,214319.855702,898,4,1,1,0,data/map2.bmp
744,328,214324.675273,794,4,1,1,0,data/map2.bmp
1037,271,214328.459242,1037,4,1,1,0,data/map1.bmp
835.5,278,214332.335297,836,1,1,1,0,data/map1.bmp
804,277,214336.473269,804,1,1,1,0,data/map2.bmp
778.0,312,214340.907658,829,4,0,1,0,data/map1.bmp
788,265,214344.882365,788,1,1,1,0,data/map1.bmp
59,346,214349.868998,209,4,2,0,0,data/map2.bmp
684.5,374,214355.084588,785,4,0,1,0,data/map2.bmp
857.5,409,214360.929155,960,4,0,1,0,data/map1.bmp
972.0,341,214365.74573,1073,4,2,1,0,data/map1.bmp
837,273,214369.955213,837,1,1,1,0,data/map1.bmp
851.5,289,214374.043522,852,4,1,1,0,data/map2.bmp
744.5,317,214378.139916,746,1,1,1,0,data/map2.bmp
826,329,214383.024156,876,2,2,1,0,data/map1.bmp
749.5,296,214387.183353,750,1,1,1,0,data/map2.bmp
752.5,282,214391.010551,753,1,1,1,0,data/map2.bmp
800.0,288,214395.472406,852,4,1,1,0,data/map2.bmp
697.5,309,214399.392904,748,2,1,1,0,data/map2.bmp
732.0,380,214404.873794,783,4,1,1,0,data/map2.bmp
784.0,360,214409.986944,787,4,1,1,0,data/map2.bmp
263.5,168,214412.469703,414,4,2,0,0,data/map1.bmp
670,696,214422.125036,720,2,1,1,0,data/map2.bmp
885,283,214426.230929,885,1,1,1,0,data/map1.bmp
388,280,214430.292663,538,4,1,0,0,data/map1.bmp
702.5,284,214434.030782,753,4,0,1,0,data/map2.bmp
1080.5,304,214438.845541,1081,2,2,1,0,data/map1.bmp
108.5,336,214443.132833,259,4,2,0,0,data/map2.bmp
753,283,214447.214427,753,4,0,1,0,data/map2.bmp
1024.0,327,214452.3005,1026,4,1,1,0,data/map1.bmp
1068,369,214457.662615,1068,2,2,1,0,data/map1.bmp
717,624,214466.789963,767,4,0,1,0,data/map1.bmp
925.5,313,214471.128372,929,4,0,1,0,data/map1.bmp
816.5,370,214476.549032,867,4,0,1,0,data/map1.bmp
971.5,348,214481.816361,1022,2,2,1,0,data/map1.bmp
739.0,291,214485.655707,751,1,1,1,0,data/map2.bmp
698,555,214493.663549,748,4,1,1,0,data/map2.bmp
928.5,310,214498.717755,979,4,0,1,0,data/map1.bmp
982.5,286,214502.744005,984,4,1,1,0,data/map1.bmp
838,265,214506.401572,838,1,1,1,0,data/map1.bmp
1032.5,293,214510.64745,1033,2,2,1,0,data/map1.bmp
973.0,331,214515.732642,975,4,1,1,0,data/map1.bmp
154.0,331,214520.696016,306,4,1,0,0,data/map2.bmp
851.5,262,214524.353534,857,2,1,1,0,data/map2.bmp
754.5,263,214528.132307,807,2,1,1,0,data/map2.bmp
741.0,336,214532.502172,842,4,2,1,0,data/map2.bmp
283.5,423,214539.32601,438,4,1,0,0,data/map1.bmp
880.0,298,214543.442737,982,4,1,1,0,data/map1.bmp
788,266,214547.423091,788,4,0,1,0,data/map1.bmp
731,303,214551.512654,781,1,1,1,0,data/map1.bmp
748.5,302,214555.950085,749,1,1,1,0,data/map2.bmp
875.5,329,214560.424695,926,4,1,1,0,data/map1.bmp
19.0,249,214563.980652,170,4,0,0,0,data/map2.bmp
1022,348,214569.114923,1022,2,2,1,0,data/map1.bmp
739.5,320,214573.682621,745,1,1,1,0,data/map2.bmp
973.5,330,214578.248469,1025,4,2,1,0,data/map1.bmp
833,292,214582.499685,833,1,1,1,0,data/map1.bmp
803.5,278,214586.926526,804,2,1,1,0,data/map2.bmp
691.0,581,214594.64691,693,1,1,1,0,data/map2.bmp
1118.0,360,214600.197824,1119,4,2,1,0,data/map1.bmp
1050.5,441,214606.108135,1153,4,2,1,0,data/map1.bmp
1111.0,385,214611.793975,1164,4,2,1,0,data/map1.bmp
899,460,214618.624832,949,4,1,1,0,data/map1.bmp
780,307,214622.819957,830,4,1,1,0,data/map1.bmp
730.0,313,214627.539293,747,1,1,1,0,data/map2.bmp
306.5,459,214634.283301,491,4,1,0,0,data/map1.bmp
788.5,455,214641.214729,850,4,0,1,0,data/map1.bmp
638.0,337,214646.439373,742,4,2,1,0,data/map2.bmp
830,307,214650.749971,830,4,0,1,0,data/map1.bmp
451.0,315,214655.14682,604,4,2,0,0,data/map2.bmp
835,280,214659.652704,835,4,0,1,0,data/map1.bmp
838,267,214663.441734,838,4,0,1,0,data/map1.bmp
1070.5,345,214668.265604,1172,4,2,1,0,data/map1.bmp
704,277,214672.403802,754,1,1,1,0,data/map2.bmp
803.5,270,214676.101834,805,2,1,1,0,data/map2.bmp
805,271,214679.613289,805,1,1,1,0,data/map2.bmp
622.0,655,214688.591651,678,4,0,1,0,data/map2.bmp
752,286,214692.621785,752,1,1,1,0,data/map2.bmp
698,306,214697.081569,748,1,1,1,0,data/map2.bmp
158,273,214700.640125,308,2,1,0,0,data/map2.bmp
759.5,382,214706.252048,865,4,1,1,0,data/map1.bmp
842,336,214710.684187,842,2,1,1,0,data/map2.bmp
893.5,326,214715.667412,944,4,1,1,0,data/map2.bmp
787.0,340,214719.988326,791,2,1,1,0,data/map2.bmp
787,270,214724.404473,787,1,1,1,0,data/map1.bmp
864.5,381,214729.730817,915,2,2,1,0,data/map1.bmp
826.0,318,214734.147377,878,4,1,1,0,data/map1.bmp
1118.0,362,214739.569794,1169,4,2,1,0,data/map1.bmp
982.0,292,214743.872142,983,4,2,1,0,data/map1.bmp
752,289,214747.790791,852,4,2,1,0,data/map2.bmp
926.0,312,214752.688846,929,4,0,1,0,data/map1.bmp
729,400,214758.475345,779,4,0,1,0,data/map2.bmp
1020.5,351,214763.860772,1021,4,1,1,0,data/map1.bmp
58,276,214767.694255,208,4,2,0,0,data/map2.bmp
696.5,313,214772.113444,747,4,0,1,0,data/map2.bmp
803,281,214776.558718,803,2,1,1,0,data/map2.bmp
898,308,214780.714569,898,4,1,1,0,data/map2.bmp
749,303,214784.58575,749,1,1,1,0,data/map2.bmp
747.5,308,214789.096825,748,4,0,1,0,data/map2.bmp
971.0,324,214793.76922,1027,4,2,1,0,data/map1.bmp
384.0,347,214799.329808,537,4,2,0,0,data/map1.bmp
832.5,290,214803.411091,833,1,1,1,0,data/map1.bmp
894.5,324,214808.293646,995,4,2,1,0,data/map2.bmp
734.5,366,214813.682424,836,4,1,1,0,data/map2.bmp
842.0,309,214817.951062,848,4,0,1,0,data/map2.bmp
864.5,371,214823.543021,867,2,2,1,0,data/map1.bmp
590.0,591,214832.245947,691,4,0,1,0,data/map2.bmp
672.5,333,214836.74156,743,4,1,1,0,data/map2.bmp
788,268,214840.74657,838,4,0,1,0,data/map1.bmp
926.5,322,214845.420259,1027,2,2,1,0,data/map1.bmp
904.0,412,214851.332348,1009,4,0,1,0,data/map1.bmp
1117.0,349,214856.605476,1122,4,2,1,0,data/map1.bmp
806.0,255,214860.238878,808,2,1,1,0,data/map2.bmp
267.5,259,214864.148229,420,4,2,0,0,data/map1.bmp
881.0,292,214868.363818,883,2,2,1,0,data/map1.bmp
698.0,297,214872.306839,750,4,0,1,0,data/map2.bmp
488.0,353,214877.696901,640,4,2,0,0,data/map1.bmp
48.5,325,214882.542134,208,4,1,0,0,data/map2.bmp
702.5,281,214886.146289,753,1,1,1,0,data/map2.bmp
487.5,395,214891.836817,640,4,2,0,0,data/map1.bmp
331.5,347,214897.071801,487,4,1,0,0,data/map1.bmp
749.5,294,214901.05042,751,4,1,1,0,data/map2.bmp
835,281,214905.024761,835,1,1,1,0,data/map1.bmp
700.5,281,214908.909006,753,4,0,1,0,data/map2.bmp
919.5,358,214914.280834,920,2,2,1,0,data/map1.bmp
770.5,597,214923.057868,822,4,1,1,0,data/map1.bmp
726,325,214927.735838,776,4,0,1,0,data/map1.bmp
836,275,214931.688307,836,1,1,1,0,data/map1.bmp
