#{"t_start": 1595900860.7994876, "env_id": null}
r,l,t,score,ghosts,level,win,d,map
150.0,404,165847.093714,302,4,1,0,0,data/map2.bmp
782,296,165849.962795,782,1,1,1,0,data/map1.bmp
764.0,600,165856.171726,821,4,0,1,0,data/map1.bmp
885,284,165858.904951,885,1,1,1,0,data/map1.bmp
291,455,165863.766003,441,4,1,0,0,data/map1.bmp
84.0,486,165868.714082,240,4,1,0,0,data/map1.bmp
742.5,357,165871.944429,788,2,1,1,0,data/map2.bmp
854.5,412,165876.448711,859,4,0,1,0,data/map1.bmp
829.5,299,165879.438303,882,4,1,1,0,data/map1.bmp
794.5,322,165882.689677,795,1,1,1,0,data/map2.bmp
238.5,342,165885.923845,390,2,2,0,0,data/map1.bmp
268,248,165888.557027,418,4,2,0,0,data/map1.bmp
875.0,325,165891.922086,926,2,2,1,0,data/map1.bmp
697.0,302,165894.897129,799,4,2,1,0,data/map2.bmp
729.0,307,165897.744658,780,1,1,1,0,data/map1.bmp
710.5,411,165901.947121,777,2,1,1,0,data/map2.bmp
662.5,458,165906.257166,768,1,1,1,0,data/map2.bmp
852.0,256,165908.860241,858,4,2,1,0,data/map2.bmp
313.0,247,165911.427376,464,4,2,0,0,data/map1.bmp
977.0,313,165914.708765,979,2,2,1,0,data/map1.bmp
818.5,364,165918.178089,869,2,2,1,0,data/map1.bmp
1059.0,371,165922.016656,1117,4,2,1,0,data/map1.bmp
209.5,338,165925.503322,388,4,1,0,0,data/map1.bmp
766.5,355,165929.166506,820,4,0,1,0,data/map1.bmp
783,290,165931.994823,783,1,1,1,0,data/map1.bmp
981.5,297,165934.89672,982,4,1,1,0,data/map1.bmp
133.0,248,165937.470591,289,4,2,0,0,data/map2.bmp
830.5,505,165942.541147,890,4,1,1,0,data/map1.bmp
541.0,817,165950.756855,646,2,1,1,0,data/map2.bmp
748,309,165953.636094,748,1,1,1,0,data/map2.bmp
863.0,387,165957.601236,964,4,2,1,0,data/map1.bmp
744.0,319,165960.981142,846,4,2,1,0,data/map2.bmp
707.0,355,165964.411365,770,4,0,1,0,data/map1.bmp
191,322,165967.829485,341,2,2,0,0,data/map1.bmp
587.0,575,165973.47689,694,4,0,1,0,data/map2.bmp
804.5,274,165976.186553,805,2,1,1,0,data/map2.bmp
883.5,357,165979.743014,888,2,1,1,0,data/map2.bmp
735.5,346,165983.404137,840,4,2,1,0,data/map2.bmp
794,325,165986.251571,794,1,1,1,0,data/map2.bmp
721,353,165989.887026,771,4,0,1,0,data/map1.bmp
807.5,256,165992.429359,808,1,1,1,0,data/map2.bmp
955.0,266,165995.109096,1006,4,2,1,0,data/map2.bmp
782,298,165998.373129,832,4,0,1,0,data/map1.bmp
702.5,281,166001.137764,803,4,1,1,0,data/map2.bmp
925.5,313,166004.184876,929,4,2,1,0,data/map1.bmp
807,261,166006.705682,807,2,1,1,0,data/map2.bmp
232.0,324,166010.160814,387,4,1,0,0,data/map1.bmp
673.0,387,166014.075916,732,4,0,1,0,data/map2.bmp
808.5,413,166018.079946,859,2,2,1,0,data/map1.bmp
888.0,319,166021.449775,946,4,1,1,0,data/map2.bmp
857,262,166024.054208,857,2,1,1,0,data/map2.bmp
986,276,166026.916258,986,2,2,1,0,data/map1.bmp
806,267,166029.481456,806,1,1,1,0,data/map2.bmp
884,287,166032.208925,884,1,1,1,0,data/map1.bmp
645.5,310,166035.517202,747,4,0,1,0,data/map2.bmp
837,273,166038.197191,837,1,1,1,0,data/map1.bmp
746.0,470,166042.743158,847,4,0,1,0,data/map1.bmp
866.0,344,166046.313322,923,2,2,1,0,data/map1.bmp
1027.0,307,166049.292468,1080,4,2,1,0,data/map1.bmp
702,289,166052.439267,752,4,2,1,0,data/map2.bmp
797.5,304,166055.432656,799,4,0,1,0,data/map2.bmp
752.5,396,166059.344491,812,1,1,1,0,data/map1.bmp
757.0,259,166061.952323,808,4,1,1,0,data/map2.bmp
1169.5,356,166065.614836,1220,4,2,1,0,data/map1.bmp
271.0,298,166068.583069,423,4,2,0,0,data/map1.bmp
858,255,166071.077394,858,2,1,1,0,data/map2.bmp
803.5,424,166075.621557,857,4,1,1,0,data/map1.bmp
915,384,166079.571064,1015,4,2,1,0,data/map1.bmp
797.0,307,166082.594864,798,4,2,1,0,data/map2.bmp
846.5,312,166085.495543,847,2,1,1,0,data/map2.bmp
783.0,288,166088.604006,784,1,1,1,0,data/map1.bmp
804,279,166091.246304,804,1,1,1,0,data/map2.bmp
710.5,338,166094.68104,842,2,1,1,0,data/map2.bmp
873.0,339,166097.816474,974,4,2,1,0,data/map1.bmp
725.5,326,166101.306498,776,4,0,1,0,data/map1.bmp
205.0,345,166104.628504,359,4,2,0,0,data/map2.bmp
153.5,281,166107.706467,304,4,2,0,0,data/map2.bmp
820.0,321,166110.873235,877,4,0,1,0,data/map1.bmp
809,253,166113.373184,809,1,1,1,0,data/map2.bmp
756,269,166115.959828,756,1,1,1,0,data/map2.bmp
760,245,166118.393499,810,1,1,1,0,data/map2.bmp
710,245,166120.872272,760,2,1,1,0,data/map2.bmp
1007.5,412,166124.965713,1059,4,2,1,0,data/map1.bmp
1065.5,346,166128.648608,1072,4,2,1,0,data/map1.bmp
237.0,386,166132.526487,389,4,1,0,0,data/map1.bmp
806.0,264,166135.070936,807,1,1,1,0,data/map2.bmp
827,320,166138.547081,827,4,0,1,0,data/map1.bmp
96,250,166140.702773,246,4,2,0,0,data/map2.bmp
704.5,268,166143.552214,756,1,1,1,0,data/map2.bmp
835.5,277,166146.305166,836,4,0,1,0,data/map1.bmp
882,295,166149.252705,882,4,1,1,0,data/map1.bmp
389.5,421,166153.432513,541,4,2,0,0,data/map1.bmp
833.0,285,166156.671725,834,4,0,1,0,data/map1.bmp
827,323,166159.792426,827,4,0,1,0,data/map1.bmp
832,298,166162.811683,832,4,0,1,0,data/map1.bmp
802,285,166165.875803,852,4,1,1,0,data/map2.bmp
183.5,349,166169.170123,338,4,0,0,0,data/map1.bmp
218.0,193,166171.32254,372,4,2,0,0,data/map2.bmp
718.5,340,166174.892007,773,4,0,1,0,data/map1.bmp
857,260,166177.594124,857,4,0,1,0,data/map2.bmp
709,254,166180.058394,759,1,1,1,0,data/map2.bmp
823.5,339,166183.227229,874,2,2,1,0,data/map1.bmp
777.5,540,166188.700926,833,4,0,1,0,data/map1.bmp
831.0,285,166191.870372,884,4,1,1,0,data/map1.bmp
844.0,324,166195.040757,945,4,2,1,0,data/map2.bmp
760,248,166197.47002,810,1,1,1,0,data/map2.bmp
709,251,166200.001121,759,4,0,1,0,data/map2.bmp
513.0,752,166207.575297,691,4,0,1,0,data/map1.bmp
965.0,358,166211.384962,1070,4,2,1,0,data/map1.bmp
771.0,322,166214.500688,827,4,0,1,0,data/map1.bmp
811,242,166216.896889,811,2,1,1,0,data/map2.bmp
702.0,281,166219.680566,753,4,0,1,0,data/map2.bmp
828.0,290,166222.746867,883,1,1,1,0,data/map1.bmp
587.0,424,166226.932909,725,2,1,1,0,data/map2.bmp
749.5,292,166229.70997,751,1,1,1,0,data/map2.bmp
651.5,280,166232.431019,753,4,0,1,0,data/map2.bmp
715.0,358,166236.135931,820,4,1,1,0,data/map1.bmp
233.0,314,166239.444196,388,4,1,0,0,data/map1.bmp
709.0,394,166243.212523,781,2,1,1,0,data/map2.bmp
904.5,271,166245.9115,905,4,1,1,0,data/map2.bmp
108,261,166248.562849,258,4,1,0,0,data/map2.bmp
756.0,262,166251.185688,757,4,2,1,0,data/map2.bmp
829.0,306,166254.173089,880,4,0,1,0,data/map1.bmp
874.0,330,166257.54794,875,2,2,1,0,data/map1.bmp
723.5,338,166261.115832,824,4,0,1,0,data/map1.bmp
712.5,411,166265.255771,827,4,1,1,0,data/map2.bmp
653.5,274,166268.045501,755,4,1,1,0,data/map2.bmp
699.0,290,166270.974835,801,4,1,1,0,data/map2.bmp
810,249,166273.376029,810,1,1,1,0,data/map2.bmp
106,248,166275.875413,256,4,2,0,0,data/map2.bmp
733,291,166278.611995,783,1,1,1,0,data/map1.bmp
871.5,349,166282.101832,872,2,2,1,0,data/map1.bmp
709,250,166284.598668,759,2,1,1,0,data/map2.bmp
777.0,314,166287.649767,779,4,1,1,0,data/map1.bmp
912.5,326,166291.25662,926,4,1,1,0,data/map1.bmp
284.0,337,166294.940104,436,4,2,0,0,data/map1.bmp
818.5,341,166298.341721,873,4,0,1,0,data/map1.bmp
788,265,166300.962339,788,4,0,1,0,data/map1.bmp
754.5,426,166305.580395,806,4,0,1,0,data/map1.bmp
775.5,313,166308.667401,829,4,1,1,0,data/map1.bmp
722.5,342,166312.263301,823,4,0,1,0,data/map1.bmp
823.5,335,166315.371485,824,1,1,1,0,data/map1.bmp
728.0,380,166319.106488,833,4,2,1,0,data/map2.bmp
758,258,166321.718466,808,4,1,1,0,data/map2.bmp
923.0,339,166325.293273,924,2,2,1,0,data/map1.bmp
758,256,166327.758673,758,1,1,1,0,data/map2.bmp
806.5,262,166330.485677,807,4,0,1,0,data/map2.bmp
860,248,166333.007845,860,2,1,1,0,data/map2.bmp
823.5,337,166336.614758,824,4,1,1,0,data/map1.bmp
804,276,166339.419998,804,4,0,1,0,data/map2.bmp
759.5,407,166343.410324,860,4,1,1,0,data/map1.bmp
865.5,365,166347.240155,868,4,1,1,0,data/map1.bmp
823.5,334,166350.379939,925,2,2,1,0,data/map1.bmp
779,310,166353.623421,779,1,1,1,0,data/map1.bmp
752.0,277,166356.292367,754,1,1,1,0,data/map2.bmp
557.5,252,166358.883045,711,4,2,0,0,data/map1.bmp
796.5,308,166361.756179,798,1,1,1,0,data/map2.bmp
143.0,322,166365.333168,311,4,0,0,0,data/map1.bmp
472.0,374,166369.227694,628,4,2,0,0,data/map1.bmp
127.0,402,166373.260312,288,4,0,0,0,data/map1.bmp
945.0,474,166378.20211,1047,4,2,1,0,data/map1.bmp
758.0,374,166382.085273,817,4,1,1,0,data/map1.bmp
150.5,384,166385.957368,302,4,2,0,0,data/map2.bmp
489.5,830,166394.134663,641,4,2,0,0,data/map1.bmp
800,296,166396.943266,800,1,1,1,0,data/map2.bmp
120.0,285,166400.058818,271,4,1,0,0,data/map1.bmp
207.0,293,166402.861772,358,4,1,0,0,data/map2.bmp
939.5,432,166407.139075,1055,4,2,1,0,data/map1.bmp
128.0,367,166410.779598,280,4,0,0,0,data/map1.bmp
845.5,393,166414.840439,913,2,2,1,0,data/map1.bmp
862.5,371,166418.700196,867,4,0,1,0,data/map1.bmp
337.5,353,166422.370381,488,4,2,0,0,data/map1.bmp
759.0,364,166426.137098,769,4,0,1,0,data/map1.bmp
754.5,271,166428.727581,755,1,1,1,0,data/map2.bmp
670.5,694,166435.301551,721,1,1,1,0,data/map2.bmp
389.0,322,166438.74407,540,4,2,0,0,data/map1.bmp
758.0,252,166441.111832,759,1,1,1,0,data/map2.bmp
797.0,290,166443.787498,801,2,1,1,0,data/map2.bmp
745.5,307,166446.668422,748,2,1,1,0,data/map2.bmp
857,261,166449.313252,857,4,1,1,0,data/map2.bmp
800.5,279,166452.321437,804,4,0,1,0,data/map2.bmp
771.0,344,166455.496026,773,1,1,1,0,data/map1.bmp
873.5,335,166458.890657,874,2,2,1,0,data/map1.bmp
720.0,329,166462.320958,776,1,1,1,0,data/map1.bmp
869.0,352,166465.686771,921,4,0,1,0,data/map1.bmp
858.0,254,166468.196177,909,2,1,1,0,data/map2.bmp
751,290,166471.23783,751,1,1,1,0,data/map2.bmp
756.5,261,166473.818365,807,2,1,1,0,data/map2.bmp
761,243,166475.836751,761,1,1,1,0,data/map2.bmp
785,284,166478.992867,785,1,1,1,0,data/map1.bmp
877.5,314,166481.978096,879,2,2,1,0,data/map1.bmp
384.0,431,166486.280654,537,4,2,0,0,data/map1.bmp
784,286,166489.372229,784,1,1,1,0,data/map1.bmp
902.5,276,166492.080911,904,4,1,1,0,data/map2.bmp
106,316,166495.101895,256,4,1,0,0,data/map2.bmp
754.5,271,166497.662254,755,1,1,1,0,data/map2.bmp
759,251,166500.240403,759,1,1,1,0,data/map2.bmp
113.5,260,166502.849824,264,4,1,0,0,data/map1.bmp
641.5,339,166506.1862,742,4,1,1,0,data/map2.bmp
623.0,399,166510.121294,730,4,2,1,0,data/map2.bmp
704,275,166512.902238,754,4,0,1,0,data/map2.bmp
728.5,430,166517.464813,805,4,0,1,0,data/map1.bmp
694.0,430,166521.724175,805,4,1,1,0,data/map1.bmp
876.5,320,166525.176438,877,4,1,1,0,data/map1.bmp
977,322,166528.324671,977,4,1,1,0,data/map1.bmp
709,252,166530.741568,759,1,1,1,0,data/map2.bmp
759,250,166533.214307,809,1,1,1,0,data/map2.bmp
810.0,400,166537.18194,861,4,0,1,0,data/map1.bmp
971.5,349,166540.826069,1022,4,2,1,0,data/map1.bmp
641,342,166544.442771,741,4,2,1,0,data/map2.bmp
760,249,166546.908406,760,1,1,1,0,data/map2.bmp
784,288,166549.614575,784,1,1,1,0,data/map1.bmp
756,269,166552.273889,756,1,1,1,0,data/map2.bmp
90.5,230,166554.757467,241,4,1,0,0,data/map2.bmp
858,257,166557.346656,858,4,2,1,0,data/map2.bmp
749,300,166560.221792,749,2,1,1,0,data/map2.bmp
810,249,166562.700823,810,1,1,1,0,data/map2.bmp
758.5,250,166565.30041,809,4,1,1,0,data/map2.bmp
961.0,395,166569.331451,1062,4,2,1,0,data/map1.bmp
115.5,442,166573.654283,291,4,0,0,0,data/map1.bmp
771,354,166577.442979,821,4,0,1,0,data/map1.bmp
102.5,348,166581.066576,257,4,2,0,0,data/map2.bmp
278.5,402,166585.090932,429,4,2,0,0,data/map1.bmp
804.5,273,166587.738429,805,1,1,1,0,data/map2.bmp
98.5,245,166590.297145,249,4,0,0,0,data/map1.bmp
735.5,342,166593.743865,841,2,1,1,0,data/map2.bmp
956.0,420,166597.879107,957,4,0,1,0,data/map1.bmp
62.5,211,166600.270289,220,4,1,0,0,data/map1.bmp
1013.5,383,166604.228619,1115,4,2,1,0,data/map1.bmp
835,284,166606.959867,835,1,1,1,0,data/map1.bmp
969,360,166610.607093,969,2,2,1,0,data/map1.bmp
866.5,361,166614.34865,919,4,1,1,0,data/map1.bmp
752.5,278,166617.136002,754,4,0,1,0,data/map2.bmp
236.0,403,166621.20022,391,4,1,0,0,data/map1.bmp
870.0,350,166624.77325,921,2,2,1,0,data/map1.bmp
878.0,390,166628.728678,981,4,1,1,0,data/map2.bmp
801.0,285,166631.398596,802,1,1,1,0,data/map2.bmp
828.5,311,166634.30941,829,1,1,1,0,data/map1.bmp
652.5,385,166638.184361,782,4,0,1,0,data/map2.bmp
687,363,166641.760422,787,4,2,1,0,data/map2.bmp
806,266,166644.406152,806,2,1,1,0,data/map2.bmp
905,272,166647.038384,905,2,1,1,0,data/map2.bmp
103.5,335,166650.473192,256,4,1,0,0,data/map2.bmp
1119.5,353,166654.131195,1171,4,2,1,0,data/map1.bmp
654.0,272,166656.841355,755,4,1,1,0,data/map2.bmp
752.5,280,166659.683228,753,4,0,1,0,data/map2.bmp
913.0,365,166663.453077,936,4,1,1,0,data/map2.bmp
907.0,403,166667.482608,911,4,0,1,0,data/map1.bmp
920,359,166671.307422,970,4,2,1,0,data/map1.bmp
694.5,321,166674.381268,795,4,2,1,0,data/map2.bmp
684.5,355,166677.979518,788,4,2,1,0,data/map2.bmp
901.5,286,166680.717522,902,2,1,1,0,data/map2.bmp
873.0,428,166685.214876,874,4,1,1,0,data/map2.bmp
847.0,308,166688.218231,948,4,2,1,0,data/map2.bmp
537,312,166691.534602,687,4,2,0,0,data/map1.bmp
873.0,337,166694.900268,924,4,0,1,0,data/map1.bmp
929,310,166698.176485,929,2,2,1,0,data/map1.bmp
701,293,166701.099841,751,4,1,1,0,data/map2.bmp
183.0,497,166706.245365,336,4,1,0,0,data/map1.bmp
805.0,373,166709.958863,867,4,0,1,0,data/map1.bmp
98.0,329,166713.123927,254,4,2,0,0,data/map2.bmp
790.0,318,166716.469242,846,4,1,1,0,data/map2.bmp
923,343,166719.710598,923,2,2,1,0,data/map1.bmp
748,307,166722.874243,748,1,1,1,0,data/map2.bmp
339.0,349,166726.471276,491,4,2,0,0,data/map1.bmp
921.5,338,166729.691764,924,4,0,1,0,data/map1.bmp
827,321,166733.146523,877,4,1,1,0,data/map1.bmp
620.5,450,166737.378677,719,4,0,1,0,data/map2.bmp
737.5,350,166740.867107,789,2,1,1,0,data/map2.bmp
784.0,325,166743.864487,844,4,2,1,0,data/map2.bmp
773.0,337,166747.497767,824,4,0,1,0,data/map1.bmp
711.0,602,166753.816065,771,4,1,1,0,data/map1.bmp
778.5,378,166757.619032,834,4,1,1,0,data/map2.bmp
756.0,372,166761.4691,867,4,1,1,0,data/map1.bmp
56.0,438,166765.601767,207,4,0,0,0,data/map2.bmp
779.0,309,166768.9819,830,4,1,1,0,data/map1.bmp
752,289,166771.710146,752,1,1,1,0,data/map2.bmp
142.5,233,166774.096188,293,4,1,0,0,data/map2.bmp
768.5,358,166777.440897,820,4,0,1,0,data/map1.bmp
924,336,166780.984463,974,4,2,1,0,data/map1.bmp
675,424,166785.027089,725,2,1,1,0,data/map2.bmp
859.5,407,166789.473802,960,4,2,1,0,data/map1.bmp
833,290,166792.319338,833,1,1,1,0,data/map1.bmp
826.5,323,166795.411659,827,4,0,1,0,data/map1.bmp
192.5,276,166798.185656,350,4,2,0,0,data/map2.bmp
775.0,315,166801.680073,778,4,1,1,0,data/map1.bmp
916.5,371,166805.4582,967,4,1,1,0,data/map1.bmp
781.0,299,166808.350673,782,1,1,1,0,data/map1.bmp
780,307,166811.505515,780,1,1,1,0,data/map1.bmp
758,258,166814.099833,758,4,0,1,0,data/map2.bmp
808,258,166816.664903,808,1,1,1,0,data/map2.bmp
745.5,314,166819.78226,797,4,2,1,0,data/map2.bmp
788.5,315,166823.108094,896,4,2,1,0,data/map2.bmp
745.0,305,166826.133958,748,4,0,1,0,data/map2.bmp
675,330,166829.244905,775,4,0,1,0,data/map1.bmp
748.5,303,166832.397658,849,4,2,1,0,data/map2.bmp
186.5,306,166835.442766,338,4,1,0,0,data/map1.bmp
784,285,166838.213095,784,1,1,1,0,data/map1.bmp
746.5,308,166841.41593,798,2,1,1,0,data/map2.bmp
836,276,166844.198973,836,4,0,1,0,data/map1.bmp
184.5,318,166847.344762,337,4,1,0,0,data/map1.bmp
784,289,166850.486675,784,4,0,1,0,data/map1.bmp
718.0,360,166854.302528,819,4,1,1,0,data/map1.bmp
697.0,300,166857.188144,799,4,1,1,0,data/map2.bmp
746.5,310,166860.12554,747,4,0,1,0,data/map2.bmp
792,335,166863.390614,792,1,1,1,0,data/map2.bmp
651.5,289,166866.142794,752,1,1,1,0,data/map2.bmp
865.0,358,166869.726027,970,2,2,1,0,data/map1.bmp
818.5,348,166873.267485,922,4,1,1,0,data/map1.bmp
727.5,394,166877.211464,831,4,1,1,0,data/map2.bmp
754.5,272,166879.90866,755,4,2,1,0,data/map2.bmp
800.5,392,166883.934092,913,4,1,1,0,data/map1.bmp
834.0,277,166886.692913,886,4,0,1,0,data/map1.bmp
45.0,340,166890.270899,209,2,1,0,0,data/map2.bmp
26.5,390,166894.116658,208,2,1,0,0,data/map2.bmp
1075,330,166897.26487,1075,4,2,1,0,data/map1.bmp
853.0,277,166900.313674,854,2,1,1,0,data/map2.bmp
696.0,309,166903.322196,798,4,1,1,0,data/map2.bmp
49,243,166905.83244,199,4,2,0,0,data/map2.bmp
782,296,166908.772816,782,4,0,1,0,data/map1.bmp
809.5,641,166915.056046,813,2,2,1,0,data/map1.bmp
787.5,356,166918.583612,788,2,1,1,0,data/map2.bmp
707.5,445,166922.915656,770,4,0,1,0,data/map2.bmp
770,358,166926.607679,870,2,2,1,0,data/map1.bmp
777.0,316,166930.093407,778,4,0,1,0,data/map1.bmp
856,265,166932.720502,856,4,2,1,0,data/map2.bmp
760,249,166935.178441,760,1,1,1,0,data/map2.bmp
54.5,261,166937.735914,206,4,2,0,0,data/map2.bmp
788,265,166940.469363,788,1,1,1,0,data/map1.bmp
704.5,271,166943.044272,755,2,1,1,0,data/map2.bmp
239.5,428,166947.122641,391,2,2,0,0,data/map1.bmp
805,272,166949.845728,805,4,1,1,0,data/map2.bmp
760.0,404,166954.192127,811,4,0,1,0,data/map1.bmp
337.0,317,166957.350579,488,4,2,0,0,data/map1.bmp
873.5,334,166960.822284,925,2,2,1,0,data/map1.bmp
762.5,480,166965.225792,763,4,1,1,0,data/map2.bmp
131.0,346,166968.810426,308,4,1,0,0,data/map2.bmp
858,257,166971.24899,858,2,1,1,0,data/map2.bmp
924,336,166974.793867,924,2,2,1,0,data/map1.bmp
848.0,304,166977.785825,849,4,0,1,0,data/map2.bmp
862.5,380,166981.654008,965,4,2,1,0,data/map1.bmp
833.0,298,166984.616055,850,4,0,1,0,data/map2.bmp
837,273,166987.723274,837,4,0,1,0,data/map1.bmp
208.0,423,166991.812793,359,4,1,0,0,data/map2.bmp
768.0,356,166995.535414,820,4,0,1,0,data/map1.bmp
158,319,166998.631586,308,4,1,0,0,data/map2.bmp
783.5,373,167002.290822,785,1,1,1,0,data/map2.bmp
697,311,167005.563791,747,4,0,1,0,data/map2.bmp
132.0,321,167008.701204,284,4,1,0,0,data/map1.bmp
676.5,390,167012.667866,731,4,0,1,0,data/map2.bmp
857.5,411,167016.558982,959,2,2,1,0,data/map1.bmp
674.5,306,167019.793077,748,1,1,1,0,data/map2.bmp
1058.0,401,167023.815248,1161,4,2,1,0,data/map1.bmp
1017.0,357,167027.550617,1020,4,2,1,0,data/map1.bmp
719.0,349,167030.932817,772,4,0,1,0,data/map1.bmp
1062.0,393,167034.829243,1113,4,2,1,0,data/map1.bmp
972.0,341,167038.331908,973,2,2,1,0,data/map1.bmp
803,280,167041.06607,803,1,1,1,0,data/map2.bmp
152.5,297,167044.276796,304,4,2,0,0,data/map2.bmp
695.5,311,167047.307681,747,4,0,1,0,data/map2.bmp
726.5,323,167050.629403,777,1,1,1,0,data/map1.bmp
787.0,336,167053.825996,792,4,2,1,0,data/map2.bmp
804.5,270,167056.493975,855,4,1,1,0,data/map2.bmp
672.0,593,167062.322168,723,1,1,1,0,data/map1.bmp
783,293,167065.190718,833,4,1,1,0,data/map1.bmp
740.5,331,167068.697783,843,4,0,1,0,data/map2.bmp
643,334,167071.800466,743,4,0,1,0,data/map2.bmp
1008.0,406,167076.2569,1060,4,2,1,0,data/map1.bmp
757.0,255,167078.802836,758,2,1,1,0,data/map2.bmp
744.5,316,167081.791493,796,4,1,1,0,data/map2.bmp
643.0,906,167090.799262,660,1,1,1,0,data/map1.bmp
703.0,276,167093.569563,754,4,0,1,0,data/map2.bmp
704.0,274,167096.205057,755,4,1,1,0,data/map2.bmp
755.5,264,167098.880836,857,4,1,1,0,data/map2.bmp
70.0,193,167101.098644,227,4,2,0,0,data/map1.bmp
778,318,167104.124292,828,1,1,1,0,data/map1.bmp
687.5,350,167107.795999,739,4,0,1,0,data/map2.bmp
807.5,396,167111.787085,812,4,0,1,0,data/map1.bmp
756.5,264,167114.376525,757,2,1,1,0,data/map2.bmp
867.0,369,167118.117835,968,4,2,1,0,data/map1.bmp
756.0,262,167120.790753,757,4,0,1,0,data/map2.bmp
769.5,327,167124.312677,876,4,1,1,0,data/map1.bmp
86.0,754,167131.909144,241,4,0,0,0,data/map1.bmp
806.0,260,167134.529149,857,4,1,1,0,data/map2.bmp
747.5,306,167137.418476,748,2,1,1,0,data/map2.bmp
917.0,367,167141.279012,968,4,2,1,0,data/map1.bmp
281.5,208,167143.57395,433,4,2,0,0,data/map1.bmp
742.0,306,167146.536812,848,2,1,1,0,data/map2.bmp
157.0,208,167148.893101,333,4,1,0,0,data/map1.bmp
819.5,339,167152.090958,924,2,2,1,0,data/map1.bmp
754.0,431,167156.552206,755,1,1,1,0,data/map1.bmp
124.0,177,167158.241208,277,4,2,0,0,data/map2.bmp
726.5,320,167161.476672,777,1,1,1,0,data/map1.bmp
740.0,303,167164.471396,799,4,1,1,0,data/map2.bmp
804.5,262,167167.087327,807,1,1,1,0,data/map2.bmp
602.5,398,167171.094894,730,4,0,1,0,data/map2.bmp
777.5,351,167174.81115,839,4,1,1,0,data/map2.bmp
830.0,335,167177.92343,892,4,0,1,0,data/map2.bmp
701.0,283,167180.98242,803,2,1,1,0,data/map2.bmp
793.5,290,167183.724315,801,1,1,1,0,data/map2.bmp
224.0,167,167185.316801,375,4,2,0,0,data/map1.bmp
852.5,437,167189.77475,904,2,2,1,0,data/map1.bmp
229.5,373,167193.643136,388,4,0,0,0,data/map1.bmp
796,315,167196.606659,896,4,1,1,0,data/map2.bmp
747.5,298,167199.436978,750,1,1,1,0,data/map2.bmp
831.5,297,167202.550771,832,4,1,1,0,data/map1.bmp
702.0,428,167206.393007,756,1,1,1,0,data/map1.bmp
786.5,339,167209.863384,792,2,1,1,0,data/map2.bmp
613.0,460,167214.229955,717,2,1,1,0,data/map2.bmp
872,348,167217.868609,872,2,2,1,0,data/map1.bmp
726,328,167220.941746,776,1,1,1,0,data/map1.bmp
695,324,167224.381544,795,4,2,1,0,data/map2.bmp
285.0,218,167226.782524,436,4,2,0,0,data/map1.bmp
378.5,825,167234.90475,744,1,1,1,0,data/map2.bmp
340.0,380,167238.766009,491,4,2,0,0,data/map1.bmp
779.0,358,167242.277088,788,1,1,1,0,data/map2.bmp
829.5,309,167245.190797,830,1,1,1,0,data/map1.bmp
632.0,329,167248.634136,744,2,1,1,0,data/map2.bmp
980.0,304,167251.515463,981,2,2,1,0,data/map1.bmp
698.0,298,167254.651247,750,2,1,1,0,data/map2.bmp
358.0,271,167257.464272,512,4,2,0,0,data/map1.bmp
815.5,365,167261.106946,818,1,1,1,0,data/map1.bmp
679.5,410,167265.006346,777,4,0,1,0,data/map2.bmp
138.5,407,167269.039825,290,1,1,0,0,data/map1.bmp
780,307,167271.953223,780,1,1,1,0,data/map1.bmp
127.0,138,167273.354994,278,2,2,0,0,data/map1.bmp
944.5,468,167278.162856,948,2,2,1,0,data/map1.bmp
823,343,167281.648391,873,2,2,1,0,data/map1.bmp
747.5,302,167284.57156,799,4,2,1,0,data/map2.bmp
753,282,167287.234558,803,2,1,1,0,data/map2.bmp
802.5,279,167290.108604,804,1,1,1,0,data/map2.bmp
755.0,423,167294.287373,857,4,1,1,0,data/map1.bmp
135.0,192,167296.103981,286,4,2,0,0,data/map2.bmp
766.5,372,167300.028754,867,4,1,1,0,data/map1.bmp
804.5,271,167302.731101,805,2,1,1,0,data/map2.bmp
732.5,292,167306.002988,833,4,1,1,0,data/map1.bmp
817.5,358,167309.339163,920,2,2,1,0,data/map1.bmp
907.0,408,167313.64493,910,2,2,1,0,data/map1.bmp
753.0,257,167316.142275,858,1,1,1,0,data/map2.bmp
107.5,294,167318.955182,258,4,1,0,0,data/map2.bmp
799.0,426,167323.110811,856,4,0,1,0,data/map1.bmp
156.5,298,167326.34046,308,4,2,0,0,data/map2.bmp
185.0,310,167329.367007,338,4,0,0,0,data/map1.bmp
870.5,341,167332.986588,923,4,0,1,0,data/map1.bmp
853.5,277,167335.753528,904,4,1,1,0,data/map2.bmp
750.5,291,167338.541723,801,2,1,1,0,data/map2.bmp
705,274,167341.290179,805,4,2,1,0,data/map2.bmp
79.5,206,167343.528668,230,4,2,0,0,data/map2.bmp
792.5,334,167346.64972,793,2,1,1,0,data/map2.bmp
751,294,167349.791481,851,4,1,1,0,data/map2.bmp
827.5,403,167353.813115,861,4,0,1,0,data/map1.bmp
966.0,336,167357.383507,1024,4,1,1,0,data/map1.bmp
995.5,313,167360.403662,1047,4,2,1,0,data/map2.bmp
691.5,323,167363.646319,795,2,1,1,0,data/map2.bmp
755.5,265,167366.190247,756,1,1,1,0,data/map2.bmp
806.0,390,167370.069641,813,4,1,1,0,data/map1.bmp
