#{"t_start": 1608296931.5065482, "env_id": null}
r,l,t,score,ghosts,level,win,d,map
847.5,308,60870.405012,848,4,1,1,0,data/map2.bmp
1089.0,496,60877.270243,1192,4,2,1,0,data/map1.bmp
1072,348,60882.303138,1072,4,2,1,0,data/map1.bmp
868.0,362,60887.437977,919,4,0,1,0,data/map1.bmp
752,287,60891.052676,802,1,1,1,0,data/map2.bmp
1119,362,60896.102394,1219,4,2,1,0,data/map1.bmp
977,320,60900.332181,977,4,1,1,0,data/map1.bmp
418.5,284,60904.221144,571,4,2,0,0,data/map1.bmp
201.5,337,60908.910353,356,4,2,0,0,data/map2.bmp
889,262,60912.236018,889,4,0,1,0,data/map1.bmp
99.5,309,60916.525255,250,4,1,0,0,data/map2.bmp
829,311,60920.701169,829,4,0,1,0,data/map1.bmp
701.0,289,60924.383027,752,2,1,1,0,data/map2.bmp
863.5,382,60929.767226,915,4,1,1,0,data/map1.bmp
738.0,351,60934.54224,789,4,0,1,0,data/map2.bmp
753,284,60938.120537,753,2,1,1,0,data/map2.bmp
1219,360,60943.186389,1219,4,2,1,0,data/map1.bmp
1068.0,359,60948.245214,1070,4,0,1,0,data/map1.bmp
752,286,60951.79624,752,1,1,1,0,data/map2.bmp
800,295,60955.495307,800,2,1,1,0,data/map2.bmp
1011.5,399,60960.861274,1112,4,2,1,0,data/map1.bmp
728.0,365,60965.791194,836,4,2,1,0,data/map2.bmp
674,425,60971.635177,724,4,0,1,0,data/map2.bmp
833,293,60975.409083,833,1,1,1,0,data/map1.bmp
364.5,265,60979.112655,515,4,2,0,0,data/map1.bmp
752,287,60982.696947,752,1,1,1,0,data/map2.bmp
757.5,253,60985.999305,809,1,1,1,0,data/map2.bmp
288,330,60990.771675,438,4,1,0,0,data/map1.bmp
935,283,60994.497998,935,2,2,1,0,data/map1.bmp
486.5,343,60999.433433,638,4,2,0,0,data/map1.bmp
726.0,412,61004.539599,777,1,1,1,0,data/map2.bmp
816.5,434,61010.188308,923,4,0,1,0,data/map2.bmp
865,382,61015.385289,915,2,2,1,0,data/map1.bmp
749,302,61019.541765,799,4,0,1,0,data/map2.bmp
1029.5,308,61022.909695,1080,2,2,1,0,data/map1.bmp
926,327,61027.618146,926,4,0,1,0,data/map1.bmp
741.0,337,61031.642657,842,2,1,1,0,data/map2.bmp
746,318,61036.140867,796,4,0,1,0,data/map2.bmp
878.0,306,61040.215506,930,4,0,1,0,data/map1.bmp
752,285,61043.920517,802,4,2,1,0,data/map2.bmp
694,329,61048.45366,744,4,0,1,0,data/map2.bmp
786,277,61052.083427,786,1,1,1,0,data/map1.bmp
694.5,314,61056.423325,797,4,1,1,0,data/map2.bmp
918.0,362,61061.132662,919,4,0,1,0,data/map1.bmp
801,293,61065.369706,801,4,0,1,0,data/map2.bmp
786.5,350,61069.71298,789,4,0,1,0,data/map2.bmp
536,347,61074.66551,686,4,2,0,0,data/map1.bmp
756,266,61078.123826,756,2,1,1,0,data/map2.bmp
761,240,61081.382583,761,4,0,1,0,data/map2.bmp
786,277,61085.006705,786,1,1,1,0,data/map1.bmp
879.0,306,61089.476413,880,2,2,1,0,data/map1.bmp
1009.5,406,61094.957328,1110,4,2,1,0,data/map1.bmp
857.5,413,61100.483758,959,4,1,1,0,data/map1.bmp
338.0,339,61105.355026,489,4,0,0,0,data/map1.bmp
835,281,61109.091437,835,1,1,1,0,data/map1.bmp
626.0,627,61116.855955,684,1,1,1,0,data/map2.bmp
816.5,320,61121.074784,877,4,0,1,0,data/map1.bmp
835,284,61124.966915,835,4,0,1,0,data/map1.bmp
730.0,375,61129.871334,816,1,1,1,0,data/map1.bmp
803,284,61133.866616,803,1,1,1,0,data/map2.bmp
888,267,61137.598445,888,4,0,1,0,data/map1.bmp
-109.0,565,61144.88004,248,2,1,0,0,data/map2.bmp
204.5,330,61149.46585,356,4,2,0,0,data/map2.bmp
569.0,364,61154.148141,722,4,2,0,0,data/map1.bmp
356.0,329,61158.302516,509,4,2,0,0,data/map2.bmp
826.5,324,61162.948725,877,4,1,1,0,data/map1.bmp
755.0,267,61166.342297,756,2,1,1,0,data/map2.bmp
835,281,61170.152256,835,1,1,1,0,data/map1.bmp
855.0,426,61175.919865,906,4,0,1,0,data/map1.bmp
865.5,329,61180.727673,926,4,0,1,0,data/map1.bmp
742.0,312,61184.751557,797,4,0,1,0,data/map2.bmp
835.5,443,61190.749833,853,1,1,1,0,data/map1.bmp
794.0,731,61200.256735,845,4,1,1,0,data/map1.bmp
830.5,303,61204.528459,831,1,1,1,0,data/map1.bmp
117.5,448,61210.276756,271,4,0,0,0,data/map2.bmp
884.0,281,61214.621888,885,4,0,1,0,data/map1.bmp
157.0,566,61221.799029,308,4,1,0,0,data/map2.bmp
753,284,61225.37241,753,2,1,1,0,data/map2.bmp
806,267,61228.824171,806,2,1,1,0,data/map2.bmp
906.5,501,61235.168856,909,1,1,1,0,data/map2.bmp
648,307,61239.441339,748,4,1,1,0,data/map2.bmp
752.5,284,61242.974964,753,1,1,1,0,data/map2.bmp
677.0,404,61248.249564,779,4,0,1,0,data/map2.bmp
439.5,576,61255.914417,591,4,2,0,0,data/map1.bmp
757.5,636,61264.466642,814,4,0,1,0,data/map1.bmp
924,338,61269.173804,1024,4,2,1,0,data/map1.bmp
1053.0,426,61274.578242,1156,4,2,1,0,data/map1.bmp
699.0,297,61278.906211,750,4,0,1,0,data/map2.bmp
1057.0,411,61284.889447,1159,4,2,1,0,data/map1.bmp
836.0,271,61288.461324,837,1,1,1,0,data/map1.bmp
860.5,375,61293.71963,916,4,1,1,0,data/map1.bmp
877,323,61297.842671,927,2,2,1,0,data/map1.bmp
756,269,61301.693007,756,1,1,1,0,data/map2.bmp
751.0,286,61305.342159,802,1,1,1,0,data/map2.bmp
804.0,271,61308.965488,805,4,0,1,0,data/map2.bmp
803,284,61312.595309,803,1,1,1,0,data/map2.bmp
461.5,283,61316.649029,612,4,2,0,0,data/map1.bmp
853.5,433,61322.937791,955,4,1,1,0,data/map1.bmp
634.0,615,61330.448089,686,2,1,1,0,data/map2.bmp
801.5,278,61334.136124,804,4,1,1,0,data/map2.bmp
790,259,61337.618341,790,1,1,1,0,data/map1.bmp
736.0,271,61341.205878,787,1,1,1,0,data/map1.bmp
821.0,315,61345.771915,878,4,1,1,0,data/map1.bmp
678.0,309,61350.372065,780,4,0,1,0,data/map1.bmp
832.0,293,61354.360164,883,4,0,1,0,data/map1.bmp
752,289,61358.188169,752,4,0,1,0,data/map2.bmp
768.0,357,61363.195394,820,4,1,1,0,data/map1.bmp
755,273,61366.693122,755,1,1,1,0,data/map2.bmp
786.5,270,61370.289778,787,1,1,1,0,data/map1.bmp
799,302,61374.604122,849,4,1,1,0,data/map2.bmp
390.5,371,61379.759007,541,4,2,0,0,data/map1.bmp
745,321,61383.711157,795,2,1,1,0,data/map2.bmp
97.5,291,61387.50422,252,4,0,0,0,data/map2.bmp
789.0,341,61392.111715,891,4,1,1,0,data/map2.bmp
826,329,61396.678999,826,1,1,1,0,data/map1.bmp
782.0,275,61400.441216,786,4,0,1,0,data/map1.bmp
220.0,269,61404.259242,376,4,1,0,0,data/map1.bmp
466.5,263,61407.955739,617,4,2,0,0,data/map1.bmp
794.5,324,61411.896677,795,1,1,1,0,data/map2.bmp
775.0,341,61416.621554,841,4,0,1,0,data/map2.bmp
104.5,167,61418.817479,256,4,2,0,0,data/map2.bmp
833,290,61423.077483,883,2,2,1,0,data/map1.bmp
1084.0,499,61429.955034,1192,4,2,1,0,data/map1.bmp
205.5,343,61434.310915,356,4,2,0,0,data/map2.bmp
700.5,398,61439.748132,780,4,0,1,0,data/map2.bmp
750.5,293,61444.056715,751,1,1,1,0,data/map2.bmp
681.5,315,61448.26535,832,4,2,0,0,data/map1.bmp
812.5,343,61453.12855,923,4,1,1,0,data/map1.bmp
254.0,415,61458.55026,409,4,2,0,0,data/map2.bmp
964.5,383,61463.677054,1015,2,2,1,0,data/map1.bmp
864.0,379,61468.934772,916,4,1,1,0,data/map1.bmp
748.0,304,61472.848001,749,4,0,1,0,data/map2.bmp
792.5,549,61480.54192,882,2,2,1,0,data/map1.bmp
747,314,61484.552474,747,4,0,1,0,data/map2.bmp
810,246,61487.931366,810,4,1,1,0,data/map2.bmp
806,268,61491.496461,806,2,1,1,0,data/map2.bmp
665.5,316,61495.919446,778,1,1,1,0,data/map1.bmp
818.0,352,61500.446995,871,4,0,1,0,data/map1.bmp
866.5,371,61505.589811,967,4,1,1,0,data/map1.bmp
803,281,61509.18141,803,2,1,1,0,data/map2.bmp
798,305,61513.398626,848,4,0,1,0,data/map2.bmp
1021.5,347,61517.933398,1122,4,2,1,0,data/map1.bmp
153.5,208,61520.925718,305,4,2,0,0,data/map2.bmp
753,284,61524.493866,753,1,1,1,0,data/map2.bmp
796.0,310,61528.889801,847,4,1,1,0,data/map2.bmp
511.0,282,61532.791593,663,4,2,0,0,data/map1.bmp
754,279,61536.430763,754,4,0,1,0,data/map2.bmp
751.5,289,61539.970929,752,1,1,1,0,data/map2.bmp
752,287,61543.991387,752,2,1,1,0,data/map2.bmp
884,286,61547.872256,884,4,1,1,0,data/map1.bmp
516,280,61551.750626,666,4,2,0,0,data/map1.bmp
916.5,353,61556.657738,971,2,2,1,0,data/map1.bmp
745.5,318,61560.484912,796,1,1,1,0,data/map2.bmp
740.0,321,61564.972639,795,4,0,1,0,data/map2.bmp
880.0,304,61569.055582,881,4,0,1,0,data/map1.bmp
153.0,271,61572.538527,307,4,2,0,0,data/map2.bmp
821,351,61577.492703,921,4,1,1,0,data/map1.bmp
806,269,61580.962101,806,2,1,1,0,data/map2.bmp
210.0,239,61584.336352,366,2,2,0,0,data/map1.bmp
972.5,320,61588.907038,1027,2,2,1,0,data/map1.bmp
92.5,232,61591.711173,244,4,2,0,0,data/map2.bmp
791.5,322,61596.210639,845,4,1,1,0,data/map2.bmp
698.0,303,61599.896815,749,1,1,1,0,data/map2.bmp
973.5,330,61604.668206,1025,4,0,1,0,data/map1.bmp
931,303,61608.535054,931,2,2,1,0,data/map1.bmp
744.0,324,61612.973738,845,4,2,1,0,data/map2.bmp
838,269,61616.535696,838,1,1,1,0,data/map1.bmp
283.5,300,61620.529294,438,4,1,0,0,data/map1.bmp
802.5,282,61624.228801,853,4,2,1,0,data/map2.bmp
780.0,374,61629.117067,785,2,1,1,0,data/map2.bmp
753,284,61632.619495,753,1,1,1,0,data/map2.bmp
1020,359,61637.532064,1020,2,2,1,0,data/map1.bmp
702,286,61641.506868,752,1,1,1,0,data/map2.bmp
152.0,401,61646.727079,309,4,1,0,0,data/map2.bmp
835.0,273,61650.351184,837,1,1,1,0,data/map1.bmp
508.5,629,61658.256763,734,1,1,1,0,data/map2.bmp
743.0,325,61662.411457,794,4,1,1,0,data/map2.bmp
749.0,315,61666.875156,778,1,1,1,0,data/map1.bmp
1016.5,351,61671.534579,1071,4,2,1,0,data/map1.bmp
812.0,416,61677.67968,858,4,1,1,0,data/map1.bmp
1068.0,360,61682.312534,1169,4,2,1,0,data/map1.bmp
746,319,61686.687909,746,2,1,1,0,data/map2.bmp
983.0,289,61690.617943,984,4,1,1,0,data/map1.bmp
538.5,356,61695.77173,689,4,2,0,0,data/map1.bmp
766.0,315,61700.123004,828,4,0,1,0,data/map1.bmp
800,299,61704.403645,800,4,0,1,0,data/map2.bmp
748,306,61708.212431,748,2,1,1,0,data/map2.bmp
751.5,288,61711.800366,752,1,1,1,0,data/map2.bmp
759,251,61715.208953,759,4,0,1,0,data/map2.bmp
742.5,334,61719.768088,793,4,0,1,0,data/map2.bmp
909.5,389,61725.03109,1014,2,2,1,0,data/map1.bmp
836,279,61728.750327,836,1,1,1,0,data/map1.bmp
1125,330,61733.601887,1125,4,2,1,0,data/map1.bmp
731.5,379,61738.507214,734,2,1,1,0,data/map2.bmp
655.0,755,61748.223872,790,1,1,1,0,data/map1.bmp
177.5,364,61753.150093,340,4,1,0,0,data/map1.bmp
809,253,61756.421872,809,1,1,1,0,data/map2.bmp
830,307,61760.410002,830,1,1,1,0,data/map1.bmp
744.5,316,61764.447583,746,4,0,1,0,data/map2.bmp
796.5,310,61768.5905,797,1,1,1,0,data/map2.bmp
873.5,339,61772.95968,974,2,2,1,0,data/map1.bmp
725,673,61781.720533,725,1,1,1,0,data/map2.bmp
779.0,299,61785.706623,832,4,0,1,0,data/map1.bmp
752,288,61789.422729,802,4,0,1,0,data/map2.bmp
801.5,286,61793.396869,802,1,1,1,0,data/map2.bmp
977,323,61797.641614,1027,4,1,1,0,data/map1.bmp
829.5,306,61801.517387,830,1,1,1,0,data/map1.bmp
751,292,61805.713199,751,4,0,1,0,data/map2.bmp
442.5,233,61809.137356,594,4,2,0,0,data/map1.bmp
896,316,61812.845271,946,4,2,1,0,data/map2.bmp
652,287,61816.478878,752,2,1,1,0,data/map2.bmp
562.5,255,61820.0884,714,4,2,0,0,data/map1.bmp
698,309,61824.51318,798,4,2,1,0,data/map2.bmp
809,251,61827.71367,809,1,1,1,0,data/map2.bmp
751.0,286,61831.428968,802,4,2,1,0,data/map2.bmp
772.0,431,61836.872254,823,2,1,1,0,data/map2.bmp
728,568,61844.439499,728,1,1,1,0,data/map1.bmp
824,335,61848.853436,874,4,1,1,0,data/map1.bmp
1120,357,61853.932697,1120,4,1,1,0,data/map1.bmp
759,251,61857.221858,759,2,1,1,0,data/map2.bmp
809,251,61860.532351,809,2,1,1,0,data/map2.bmp
657.5,669,61869.448357,708,4,0,1,0,data/map1.bmp
1020.5,350,61874.32529,1121,4,2,1,0,data/map1.bmp
1071,351,61879.36559,1071,2,2,1,0,data/map1.bmp
757,263,61882.818379,807,1,1,1,0,data/map2.bmp
976.0,313,61886.867325,979,2,2,1,0,data/map1.bmp
835,284,61890.567984,835,1,1,1,0,data/map1.bmp
757,263,61894.019035,757,4,0,1,0,data/map2.bmp
803.5,276,61898.051952,804,4,1,1,0,data/map2.bmp
802.0,280,61901.73929,803,4,2,1,0,data/map2.bmp
700.5,291,61905.506193,751,4,1,1,0,data/map2.bmp
106.0,321,61909.984826,257,4,0,0,0,data/map2.bmp
740.0,585,61917.374317,842,4,0,1,0,data/map2.bmp
701.5,285,61921.08872,752,4,0,1,0,data/map2.bmp
743,331,61925.512329,793,2,1,1,0,data/map2.bmp
197.0,320,61929.583943,348,4,1,0,0,data/map2.bmp
848.5,377,61934.773707,916,4,0,1,0,data/map1.bmp
808,257,61938.114906,808,2,1,1,0,data/map2.bmp
917.5,366,61943.087043,968,2,2,1,0,data/map1.bmp
756.5,343,61947.7709,823,1,1,1,0,data/map1.bmp
169.0,212,61950.961391,320,4,2,0,0,data/map1.bmp
277,139,61952.963587,427,4,2,0,0,data/map1.bmp
435.5,231,61956.360591,587,4,2,0,0,data/map1.bmp
183.5,498,61962.812954,341,4,1,0,0,data/map1.bmp
694.5,500,61969.064075,709,1,1,1,0,data/map2.bmp
603.0,1171,61983.761124,657,1,1,1,0,data/map1.bmp
832,296,61987.962615,832,1,1,1,0,data/map1.bmp
773.0,335,61991.785064,874,2,2,1,0,data/map1.bmp
790,257,61995.176759,790,1,1,1,0,data/map1.bmp
676.5,411,62000.779722,777,2,1,1,0,data/map2.bmp
204.5,246,62004.320849,358,4,2,0,0,data/map1.bmp
847.5,468,62010.456496,848,2,2,1,0,data/map1.bmp
888.5,306,62014.87087,998,4,1,1,0,data/map2.bmp
878.5,314,62019.093192,879,4,0,1,0,data/map1.bmp
697,314,62023.067709,747,4,0,1,0,data/map2.bmp
826.5,318,62027.590249,828,1,1,1,0,data/map1.bmp
860.5,400,62033.074769,911,4,2,1,0,data/map1.bmp
981,303,62037.011618,981,2,2,1,0,data/map1.bmp
882,297,62041.369911,932,4,0,1,0,data/map1.bmp
756.5,260,62044.818149,757,4,1,1,0,data/map2.bmp
186.0,388,62049.76043,359,2,1,0,0,data/map2.bmp
825.0,310,62053.555042,879,4,1,1,0,data/map1.bmp
259.5,229,62056.882954,410,4,1,0,0,data/map1.bmp
1259.5,407,62062.488644,1310,4,2,1,0,data/map1.bmp
772.0,422,62068.381597,825,4,1,1,0,data/map2.bmp
562.5,894,62079.543553,631,2,1,1,0,data/map2.bmp
926,328,62084.099195,976,4,1,1,0,data/map1.bmp
807,264,62087.504597,807,2,1,1,0,data/map2.bmp
747.5,308,62091.83185,798,4,1,1,0,data/map2.bmp
827.0,315,62095.912094,828,2,2,1,0,data/map1.bmp
810,248,62099.161951,810,1,1,1,0,data/map2.bmp
743.5,281,62102.845319,753,4,0,1,0,data/map2.bmp
-34.5,299,62107.036847,189,4,1,0,0,data/map2.bmp
926.5,545,62114.299096,932,2,2,1,0,data/map1.bmp
828,318,62118.529441,878,4,1,1,0,data/map1.bmp
970.0,353,62123.412064,971,2,2,1,0,data/map1.bmp
805.0,260,62126.787616,807,1,1,1,0,data/map2.bmp
-176.0,1414,62145.753258,358,2,1,0,0,data/map2.bmp
780.5,540,62153.044306,883,4,1,1,0,data/map1.bmp
703.5,416,62159.087331,808,4,1,1,0,data/map1.bmp
870,359,62163.761645,870,2,2,1,0,data/map1.bmp
835,281,62168.105085,835,4,0,1,0,data/map1.bmp
799.5,476,62174.219165,864,4,0,1,0,data/map2.bmp
1025.5,325,62178.962137,1026,4,0,1,0,data/map1.bmp
785.5,521,62185.958891,837,4,0,1,0,data/map1.bmp
831.5,417,62191.49755,908,2,2,1,0,data/map1.bmp
1039.0,329,62196.132728,1044,4,0,1,0,data/map2.bmp
802,288,62199.763147,802,1,1,1,0,data/map2.bmp
858.0,249,62203.162411,860,2,1,1,0,data/map2.bmp
818.5,364,62208.056461,869,2,2,1,0,data/map1.bmp
677.0,478,62214.203882,764,4,0,1,0,data/map2.bmp
815.0,375,62219.434006,916,4,0,1,0,data/map1.bmp
689.0,340,62224.153564,741,4,0,1,0,data/map2.bmp
967,372,62229.271198,967,2,2,1,0,data/map1.bmp
818.0,351,62234.06159,871,4,2,1,0,data/map1.bmp
760.5,390,62239.341486,813,1,1,1,0,data/map1.bmp
1060.5,360,62244.384918,1069,4,2,1,0,data/map1.bmp
869.0,355,62249.025835,870,4,1,1,0,data/map1.bmp
756.5,260,62252.356503,807,2,1,1,0,data/map2.bmp
759,254,62255.763697,759,4,0,1,0,data/map2.bmp
832.5,290,62259.874732,833,1,1,1,0,data/map1.bmp
928,315,62264.115197,928,4,0,1,0,data/map1.bmp
1088.0,354,62268.936487,1089,4,1,1,0,data/map2.bmp
803.0,363,62274.040817,869,4,1,1,0,data/map1.bmp
869,364,62279.000197,869,2,2,1,0,data/map1.bmp
710.5,409,62284.118338,728,1,1,1,0,data/map2.bmp
851.5,289,62287.886635,902,4,2,1,0,data/map2.bmp
163,269,62291.289021,313,4,1,0,0,data/map1.bmp
753,280,62294.884891,753,2,1,1,0,data/map2.bmp
853.0,401,62300.418979,911,4,1,1,0,data/map1.bmp
869.5,357,62305.503356,920,2,2,1,0,data/map1.bmp
796.0,286,62309.14114,802,2,1,1,0,data/map2.bmp
871.5,345,62313.996209,922,2,2,1,0,data/map1.bmp
773.5,330,62319.009536,825,4,1,1,0,data/map1.bmp
919,360,62323.969398,969,4,0,1,0,data/map1.bmp
835,281,62328.200376,835,4,0,1,0,data/map1.bmp
936.5,272,62331.960723,937,4,0,1,0,data/map1.bmp
445,260,62335.621993,595,4,2,0,0,data/map1.bmp
757,260,62338.992411,807,2,1,1,0,data/map2.bmp
879,310,62342.988529,879,4,0,1,0,data/map1.bmp
770,355,62347.915189,820,4,0,1,0,data/map1.bmp
702.5,435,62353.431787,804,4,0,1,0,data/map1.bmp
817.0,613,62361.683442,819,4,1,1,0,data/map1.bmp
921.0,346,62366.639077,922,4,0,1,0,data/map1.bmp
827,322,62370.754452,827,2,2,1,0,data/map1.bmp
776.0,322,62375.473074,877,4,0,1,0,data/map1.bmp
758.5,253,62378.729835,759,1,1,1,0,data/map2.bmp
754,275,62382.186277,754,1,1,1,0,data/map2.bmp
733,292,62385.942863,783,1,1,1,0,data/map1.bmp
897.0,281,62390.030174,1003,4,2,1,0,data/map2.bmp
823.5,337,62394.500216,874,4,1,1,0,data/map1.bmp
692.0,311,62398.731219,747,1,1,1,0,data/map2.bmp
834,287,62402.474318,834,1,1,1,0,data/map1.bmp
760.5,390,62407.56036,763,1,1,1,0,data/map1.bmp
763.0,325,62411.562431,794,4,0,1,0,data/map2.bmp
758.5,251,62414.768192,759,1,1,1,0,data/map2.bmp
807,263,62418.143965,807,2,1,1,0,data/map2.bmp
846.0,515,62425.470519,906,4,0,1,0,data/map2.bmp
750,298,62429.354376,800,4,0,1,0,data/map2.bmp
759,254,62432.65929,759,1,1,1,0,data/map2.bmp
886,277,62436.396489,886,4,0,1,0,data/map1.bmp
751.5,371,62441.334212,817,1,1,1,0,data/map1.bmp
794.0,322,62445.249992,795,2,1,1,0,data/map2.bmp
106.5,287,62449.330943,257,4,2,0,0,data/map2.bmp
706,268,62452.758458,756,1,1,1,0,data/map2.bmp
968.5,403,62458.202795,1011,4,0,1,0,data/map1.bmp
862,238,62461.455743,862,4,0,1,0,data/map2.bmp
1037,271,62465.192606,1037,4,1,1,0,data/map1.bmp
814.0,379,62470.387053,916,4,0,1,0,data/map1.bmp
703.0,275,62473.899794,754,2,1,1,0,data/map2.bmp
334.5,430,62479.456769,491,2,2,0,0,data/map1.bmp
121.0,219,62482.662983,272,4,1,0,0,data/map1.bmp
238.5,395,62488.148426,391,4,1,0,0,data/map1.bmp
149.5,301,62491.993896,300,4,1,0,0,data/map2.bmp
787,360,62496.699275,787,2,1,1,0,data/map2.bmp
820.0,350,62501.694703,871,4,1,1,0,data/map1.bmp
42.5,227,62504.833193,194,4,2,0,0,data/map2.bmp
879,312,62508.911842,879,2,2,1,0,data/map1.bmp
832.0,373,62513.866985,885,4,0,1,0,data/map2.bmp
960.0,366,62518.951873,1018,4,0,1,0,data/map1.bmp
912.5,387,62524.229286,1014,4,2,1,0,data/map1.bmp
866,377,62529.488634,916,4,1,1,0,data/map1.bmp
784,285,62532.926785,784,1,1,1,0,data/map1.bmp
106.0,569,62540.760995,259,4,1,0,0,data/map2.bmp
854,278,62544.469653,854,4,2,1,0,data/map2.bmp
696,318,62548.383101,746,1,1,1,0,data/map2.bmp
816.0,453,62554.46299,869,2,1,1,0,data/map2.bmp
881.5,297,62558.459388,882,4,0,1,0,data/map1.bmp
752.0,491,62565.23568,911,4,1,1,0,data/map2.bmp
196.0,278,62569.081893,350,4,2,0,0,data/map1.bmp
801.5,288,62572.85168,802,4,2,1,0,data/map2.bmp
589.5,423,62578.937963,740,4,2,0,0,data/map1.bmp
252.0,226,62582.324383,410,4,2,0,0,data/map1.bmp
287.5,400,62587.818762,438,4,1,0,0,data/map1.bmp
101.0,185,62589.973001,255,4,2,0,0,data/map2.bmp
742.5,328,62594.309971,744,4,0,1,0,data/map2.bmp
871.0,345,62598.889474,922,4,1,1,0,data/map1.bmp
939,262,62602.477733,939,2,2,1,0,data/map1.bmp
876.0,320,62607.191363,927,4,0,1,0,data/map1.bmp
832,296,62611.008626,832,1,1,1,0,data/map1.bmp
746.5,287,62614.775725,752,4,0,1,0,data/map2.bmp
156.0,376,62619.791332,308,4,2,0,0,data/map2.bmp
1120.5,350,62624.816308,1221,4,2,1,0,data/map1.bmp
759,252,62628.084547,759,1,1,1,0,data/map2.bmp
903.0,278,62631.802186,904,4,0,1,0,data/map2.bmp
878.5,314,62636.3743,879,2,2,1,0,data/map1.bmp
869.5,341,62640.828763,923,4,0,1,0,data/map1.bmp
755,270,62644.283542,805,1,1,1,0,data/map2.bmp
875,332,62649.057614,875,4,1,1,0,data/map1.bmp
386.5,340,62653.71393,537,4,2,0,0,data/map1.bmp
694.5,286,62657.394354,752,4,1,1,0,data/map2.bmp
809,254,62660.640771,809,1,1,1,0,data/map2.bmp
809,252,62663.943027,809,2,1,1,0,data/map2.bmp
874,339,62668.865962,874,4,0,1,0,data/map1.bmp
755,270,62672.341103,755,2,1,1,0,data/map2.bmp
759,252,62675.59573,759,1,1,1,0,data/map2.bmp
753.5,277,62679.200271,754,4,0,1,0,data/map2.bmp
271.5,282,62683.082678,423,4,0,0,0,data/map1.bmp
1125,334,62687.995557,1175,4,2,1,0,data/map1.bmp
1214.5,384,62693.331039,1215,4,2,1,0,data/map1.bmp
860,248,62696.560485,860,1,1,1,0,data/map2.bmp
108.0,350,62700.890458,259,4,1,0,0,data/map2.bmp
786.5,274,62704.453651,787,1,1,1,0,data/map1.bmp
744,327,62708.778271,744,1,1,1,0,data/map2.bmp
790,257,62712.188658,790,1,1,1,0,data/map1.bmp
239.5,308,62716.347872,390,4,1,0,0,data/map1.bmp
757,264,62719.712735,757,1,1,1,0,data/map2.bmp
589.0,369,62724.913822,741,4,2,0,0,data/map1.bmp
759,252,62728.135516,759,1,1,1,0,data/map2.bmp
759,250,62731.404499,759,1,1,1,0,data/map2.bmp
973,342,62736.158834,1023,2,2,1,0,data/map1.bmp
924.0,324,62740.396875,927,4,1,1,0,data/map1.bmp
859.0,405,62746.182893,960,2,2,1,0,data/map1.bmp
629.0,654,62754.577132,761,1,1,1,0,data/map1.bmp
856.5,264,62758.219363,857,4,1,1,0,data/map2.bmp
855.0,266,62761.795616,906,4,1,1,0,data/map2.bmp
962,395,62767.229734,1012,4,1,1,0,data/map1.bmp
139.0,446,62773.041709,318,4,1,0,0,data/map1.bmp
751.5,286,62776.959755,802,1,1,1,0,data/map2.bmp
785.0,279,62780.555972,786,1,1,1,0,data/map1.bmp
1063.5,387,62785.836,1114,4,2,1,0,data/map1.bmp
728.5,699,62794.574606,802,1,1,1,0,data/map1.bmp
394,168,62797.313949,544,4,2,0,0,data/map1.bmp
786.5,266,62800.857019,838,1,1,1,0,data/map1.bmp
740,349,62805.007119,790,2,1,1,0,data/map2.bmp
753,283,62809.098936,803,4,2,1,0,data/map2.bmp
756.5,420,62814.826346,857,4,0,1,0,data/map1.bmp
756,266,62818.23703,756,1,1,1,0,data/map2.bmp
790,257,62821.621627,790,1,1,1,0,data/map1.bmp
1113.0,389,62827.00387,1214,4,2,1,0,data/map1.bmp
874,337,62831.770591,924,4,0,1,0,data/map1.bmp
808,255,62835.254603,808,4,0,1,0,data/map2.bmp
803.0,275,62838.768844,854,2,1,1,0,data/map2.bmp
776,327,62843.082914,826,4,0,1,0,data/map1.bmp
835.5,274,62847.112241,837,1,1,1,0,data/map1.bmp
848.5,300,62850.96522,849,4,2,1,0,data/map2.bmp
859,254,62854.389031,859,4,1,1,0,data/map2.bmp
1123,341,62859.233069,1173,4,2,1,0,data/map1.bmp
781,303,62863.064468,781,1,1,1,0,data/map1.bmp
698.5,302,62866.993983,799,4,2,1,0,data/map2.bmp
880.5,301,62871.386388,881,2,2,1,0,data/map1.bmp
896.5,312,62875.34766,947,4,2,1,0,data/map2.bmp
799,304,62879.197375,799,4,2,1,0,data/map2.bmp
108.5,325,62883.727814,259,4,2,0,0,data/map2.bmp
824.5,333,62888.455958,925,4,1,1,0,data/map1.bmp
870.5,347,62892.911533,922,4,0,1,0,data/map1.bmp
927.0,314,62897.581247,929,4,1,1,0,data/map1.bmp
809,252,62900.844831,809,1,1,1,0,data/map2.bmp
176.0,371,62906.044685,337,4,1,0,0,data/map1.bmp
788,267,62909.589281,788,1,1,1,0,data/map1.bmp
477.5,306,62913.787494,629,4,2,0,0,data/map1.bmp
804,279,63242.73877,804,1,1,1,0,data/map2.bmp
759,252,63245.970358,759,1,1,1,0,data/map2.bmp
859,252,63249.385847,859,1,1,1,0,data/map2.bmp
877,323,63253.837073,977,4,2,1,0,data/map1.bmp
373.5,261,63257.469349,524,4,2,0,0,data/map1.bmp
755.0,266,63260.883826,756,2,1,1,0,data/map2.bmp
782.0,293,63264.677028,833,1,1,1,0,data/map1.bmp
